filename,split,mean_score,score_bin,frame_crop_path,mask_path,overlay_path,image_width,image_height,green_pixels,green_fraction,region_count,regions_json,patch_paths,automatic_status,manual_status,manual_notes
20251021_125752.jpg,train,6.75,medium_3_8,outputs/frame_audit/crops/20251021_125752_crop.jpg,outputs/plant_region_audit/masks/20251021_125752_vegetation.png,outputs/plant_region_audit/overlays/20251021_125752_regions.jpg,1413,1450,37539,0.0183219855040632,7,"[{""region_id"": 1, ""bounding_box"": [124, 303, 348, 465], ""patch_box"": [88, 267, 384, 501], ""green_area"": 12661, ""patch_path"": ""outputs/plant_region_audit/patches/20251021_125752_region_01.jpg""}, {""region_id"": 2, ""bounding_box"": [601, 352, 677, 482], ""patch_box"": [565, 316, 713, 518], ""green_area"": 3600, ""patch_path"": ""outputs/plant_region_audit/patches/20251021_125752_region_02.jpg""}, {""region_id"": 3, ""bounding_box"": [457, 368, 550, 469], ""patch_box"": [421, 332, 586, 505], ""green_area"": 2426, ""patch_path"": ""outputs/plant_region_audit/patches/20251021_125752_region_03.jpg""}, {""region_id"": 4, ""bounding_box"": [249, 1091, 397, 1248], ""patch_box"": [213, 1055, 433, 1284], ""green_area"": 7645, ""patch_path"": ""outputs/plant_region_audit/patches/20251021_125752_region_04.jpg""}, {""region_id"": 5, ""bounding_box"": [924, 1120, 1046, 1239], ""patch_box"": [888, 1084, 1082, 1275], ""green_area"": 3764, ""patch_path"": ""outputs/plant_region_audit/patches/20251021_125752_region_05.jpg""}, {""region_id"": 6, ""bounding_box"": [775, 1151, 881, 1261], ""patch_box"": [739, 1115, 917, 1297], ""green_area"": 3014, ""patch_path"": ""outputs/plant_region_audit/patches/20251021_125752_region_06.jpg""}, {""region_id"": 7, ""bounding_box"": [532, 1171, 679, 1281], ""patch_box"": [496, 1135, 715, 1317], ""green_area"": 4429, ""patch_path"": ""outputs/plant_region_audit/patches/20251021_125752_region_07.jpg""}]","[""outputs/plant_region_audit/patches/20251021_125752_region_01.jpg"", ""outputs/plant_region_audit/patches/20251021_125752_region_02.jpg"", ""outputs/plant_region_audit/patches/20251021_125752_region_03.jpg"", ""outputs/plant_region_audit/patches/20251021_125752_region_04.jpg"", ""outputs/plant_region_audit/patches/20251021_125752_region_05.jpg"", ""outputs/plant_region_audit/patches/20251021_125752_region_06.jpg"", ""outputs/plant_region_audit/patches/20251021_125752_region_07.jpg""]",detected,approved,Vegetation mask and high-resolution region proposals approved.
20251021_151613.jpg,train,7.25,medium_3_8,outputs/frame_audit/crops/20251021_151613_crop.jpg,outputs/plant_region_audit/masks/20251021_151613_vegetation.png,outputs/plant_region_audit/overlays/20251021_151613_regions.jpg,1416,1359,24548,0.0127565549610672,5,"[{""region_id"": 1, ""bounding_box"": [217, 327, 449, 538], ""patch_box"": [182, 292, 484, 573], ""green_area"": 13318, ""patch_path"": ""outputs/plant_region_audit/patches/20251021_151613_region_01.jpg""}, {""region_id"": 2, ""bounding_box"": [606, 367, 701, 489], ""patch_box"": [571, 332, 736, 524], ""green_area"": 3529, ""patch_path"": ""outputs/plant_region_audit/patches/20251021_151613_region_02.jpg""}, {""region_id"": 3, ""bounding_box"": [999, 992, 1131, 1120], ""patch_box"": [964, 957, 1166, 1155], ""green_area"": 4418, ""patch_path"": ""outputs/plant_region_audit/patches/20251021_151613_region_03.jpg""}, {""region_id"": 4, ""bounding_box"": [1130, 1007, 1186, 1073], ""patch_box"": [1095, 972, 1221, 1108], ""green_area"": 809, ""patch_path"": ""outputs/plant_region_audit/patches/20251021_151613_region_04.jpg""}, {""region_id"": 5, ""bounding_box"": [295, 1076, 400, 1163], ""patch_box"": [260, 1041, 435, 1198], ""green_area"": 2474, ""patch_path"": ""outputs/plant_region_audit/patches/20251021_151613_region_05.jpg""}]","[""outputs/plant_region_audit/patches/20251021_151613_region_01.jpg"", ""outputs/plant_region_audit/patches/20251021_151613_region_02.jpg"", ""outputs/plant_region_audit/patches/20251021_151613_region_03.jpg"", ""outputs/plant_region_audit/patches/20251021_151613_region_04.jpg"", ""outputs/plant_region_audit/patches/20251021_151613_region_05.jpg""]",detected,approved,Vegetation mask and high-resolution region proposals approved.
20251021_160133.jpg,val,4.0,medium_3_8,outputs/frame_audit/crops/20251021_160133_crop.jpg,outputs/plant_region_audit/masks/20251021_160133_vegetation.png,outputs/plant_region_audit/overlays/20251021_160133_regions.jpg,1406,1397,21146,0.0107658047981297,5,"[{""region_id"": 1, ""bounding_box"": [0, 416, 33, 506], ""patch_box"": [0, 381, 68, 541], ""green_area"": 800, ""patch_path"": ""outputs/plant_region_audit/patches/20251021_160133_region_01.jpg""}, {""region_id"": 2, ""bounding_box"": [235, 430, 328, 492], ""patch_box"": [200, 395, 363, 527], ""green_area"": 1547, ""patch_path"": ""outputs/plant_region_audit/patches/20251021_160133_region_02.jpg""}, {""region_id"": 3, ""bounding_box"": [960, 442, 1121, 600], ""patch_box"": [925, 407, 1156, 635], ""green_area"": 7773, ""patch_path"": ""outputs/plant_region_audit/patches/20251021_160133_region_03.jpg""}, {""region_id"": 4, ""bounding_box"": [394, 455, 583, 588], ""patch_box"": [359, 420, 618, 623], ""green_area"": 7131, ""patch_path"": ""outputs/plant_region_audit/patches/20251021_160133_region_04.jpg""}, {""region_id"": 5, ""bounding_box"": [934, 1029, 1054, 1132], ""patch_box"": [899, 994, 1089, 1167], ""green_area"": 3895, ""patch_path"": ""outputs/plant_region_audit/patches/20251021_160133_region_05.jpg""}]","[""outputs/plant_region_audit/patches/20251021_160133_region_01.jpg"", ""outputs/plant_region_audit/patches/20251021_160133_region_02.jpg"", ""outputs/plant_region_audit/patches/20251021_160133_region_03.jpg"", ""outputs/plant_region_audit/patches/20251021_160133_region_04.jpg"", ""outputs/plant_region_audit/patches/20251021_160133_region_05.jpg""]",detected,approved,Vegetation mask and high-resolution region proposals approved.
20251021_131728.jpg,val,4.5,medium_3_8,outputs/frame_audit/crops/20251021_131728_crop.jpg,outputs/plant_region_audit/masks/20251021_131728_vegetation.png,outputs/plant_region_audit/overlays/20251021_131728_regions.jpg,1404,1409,15590,0.0078807584130508,5,"[{""region_id"": 1, ""bounding_box"": [984, 172, 1057, 282], ""patch_box"": [949, 137, 1092, 317], ""green_area"": 2108, ""patch_path"": ""outputs/plant_region_audit/patches/20251021_131728_region_01.jpg""}, {""region_id"": 2, ""bounding_box"": [971, 336, 1062, 443], ""patch_box"": [936, 301, 1097, 478], ""green_area"": 2190, ""patch_path"": ""outputs/plant_region_audit/patches/20251021_131728_region_02.jpg""}, {""region_id"": 3, ""bounding_box"": [256, 539, 376, 612], ""patch_box"": [221, 504, 411, 647], ""green_area"": 2681, ""patch_path"": ""outputs/plant_region_audit/patches/20251021_131728_region_03.jpg""}, {""region_id"": 4, ""bounding_box"": [227, 708, 400, 845], ""patch_box"": [192, 673, 435, 880], ""green_area"": 5491, ""patch_path"": ""outputs/plant_region_audit/patches/20251021_131728_region_04.jpg""}, {""region_id"": 5, ""bounding_box"": [249, 1027, 396, 1136], ""patch_box"": [214, 992, 431, 1171], ""green_area"": 2987, ""patch_path"": ""outputs/plant_region_audit/patches/20251021_131728_region_05.jpg""}]","[""outputs/plant_region_audit/patches/20251021_131728_region_01.jpg"", ""outputs/plant_region_audit/patches/20251021_131728_region_02.jpg"", ""outputs/plant_region_audit/patches/20251021_131728_region_03.jpg"", ""outputs/plant_region_audit/patches/20251021_131728_region_04.jpg"", ""outputs/plant_region_audit/patches/20251021_131728_region_05.jpg""]",detected,approved,Vegetation mask and high-resolution region proposals approved.
20251021_160221.jpg,val,5.5,medium_3_8,outputs/frame_audit/crops/20251021_160221_crop.jpg,outputs/plant_region_audit/masks/20251021_160221_vegetation.png,outputs/plant_region_audit/overlays/20251021_160221_regions.jpg,1407,1402,28172,0.0142815573649989,6,"[{""region_id"": 1, ""bounding_box"": [451, 192, 597, 333], ""patch_box"": [416, 157, 632, 368], ""green_area"": 5589, ""patch_path"": ""outputs/plant_region_audit/patches/20251021_160221_region_01.jpg""}, {""region_id"": 2, ""bounding_box"": [1114, 815, 1257, 943], ""patch_box"": [1079, 780, 1292, 978], ""green_area"": 4538, ""patch_path"": ""outputs/plant_region_audit/patches/20251021_160221_region_02.jpg""}, {""region_id"": 3, ""bounding_box"": [24, 851, 191, 1016], ""patch_box"": [0, 816, 226, 1051], ""green_area"": 9087, ""patch_path"": ""outputs/plant_region_audit/patches/20251021_160221_region_03.jpg""}, {""region_id"": 4, ""bounding_box"": [482, 870, 631, 963], ""patch_box"": [447, 835, 666, 998], ""green_area"": 4732, ""patch_path"": ""outputs/plant_region_audit/patches/20251021_160221_region_04.jpg""}, {""region_id"": 5, ""bounding_box"": [1292, 910, 1396, 1008], ""patch_box"": [1257, 875, 1407, 1043], ""green_area"": 2688, ""patch_path"": ""outputs/plant_region_audit/patches/20251021_160221_region_05.jpg""}, {""region_id"": 6, ""bounding_box"": [1304, 1147, 1374, 1240], ""patch_box"": [1269, 1112, 1407, 1275], ""green_area"": 1538, ""patch_path"": ""outputs/plant_region_audit/patches/20251021_160221_region_06.jpg""}]","[""outputs/plant_region_audit/patches/20251021_160221_region_01.jpg"", ""outputs/plant_region_audit/patches/20251021_160221_region_02.jpg"", ""outputs/plant_region_audit/patches/20251021_160221_region_03.jpg"", ""outputs/plant_region_audit/patches/20251021_160221_region_04.jpg"", ""outputs/plant_region_audit/patches/20251021_160221_region_05.jpg"", ""outputs/plant_region_audit/patches/20251021_160221_region_06.jpg""]",detected,approved,Vegetation mask and high-resolution region proposals approved.
20251021_122655.jpg,val,7.5,medium_3_8,outputs/frame_audit/crops/20251021_122655_crop.jpg,outputs/plant_region_audit/masks/20251021_122655_vegetation.png,outputs/plant_region_audit/overlays/20251021_122655_regions.jpg,1399,1384,19603,0.0101243869485635,5,"[{""region_id"": 1, ""bounding_box"": [766, 436, 868, 504], ""patch_box"": [731, 401, 903, 539], ""green_area"": 2187, ""patch_path"": ""outputs/plant_region_audit/patches/20251021_122655_region_01.jpg""}, {""region_id"": 2, ""bounding_box"": [1078, 473, 1162, 647], ""patch_box"": [1043, 438, 1197, 682], ""green_area"": 3955, ""patch_path"": ""outputs/plant_region_audit/patches/20251021_122655_region_02.jpg""}, {""region_id"": 3, ""bounding_box"": [460, 475, 535, 571], ""patch_box"": [425, 440, 570, 606], ""green_area"": 2085, ""patch_path"": ""outputs/plant_region_audit/patches/20251021_122655_region_03.jpg""}, {""region_id"": 4, ""bounding_box"": [203, 1119, 357, 1254], ""patch_box"": [168, 1084, 392, 1289], ""green_area"": 6071, ""patch_path"": ""outputs/plant_region_audit/patches/20251021_122655_region_04.jpg""}, {""region_id"": 5, ""bounding_box"": [75, 1163, 190, 1294], ""patch_box"": [40, 1128, 225, 1329], ""green_area"": 5305, ""patch_path"": ""outputs/plant_region_audit/patches/20251021_122655_region_05.jpg""}]","[""outputs/plant_region_audit/patches/20251021_122655_region_01.jpg"", ""outputs/plant_region_audit/patches/20251021_122655_region_02.jpg"", ""outputs/plant_region_audit/patches/20251021_122655_region_03.jpg"", ""outputs/plant_region_audit/patches/20251021_122655_region_04.jpg"", ""outputs/plant_region_audit/patches/20251021_122655_region_05.jpg""]",detected,approved,Vegetation mask and high-resolution region proposals approved.
20251021_130153.jpg,train,9.5,high_8_15,outputs/frame_audit/crops/20251021_130153_crop.jpg,outputs/plant_region_audit/masks/20251021_130153_vegetation.png,outputs/plant_region_audit/overlays/20251021_130153_regions.jpg,1399,1386,30567,0.0157641976798517,6,"[{""region_id"": 1, ""bounding_box"": [855, 399, 940, 539], ""patch_box"": [820, 364, 975, 574], ""green_area"": 3404, ""patch_path"": ""outputs/plant_region_audit/patches/20251021_130153_region_01.jpg""}, {""region_id"": 2, ""bounding_box"": [397, 435, 615, 594], ""patch_box"": [362, 400, 650, 629], ""green_area"": 10005, ""patch_path"": ""outputs/plant_region_audit/patches/20251021_130153_region_02.jpg""}, {""region_id"": 3, ""bounding_box"": [131, 495, 266, 583], ""patch_box"": [96, 460, 301, 618], ""green_area"": 3559, ""patch_path"": ""outputs/plant_region_audit/patches/20251021_130153_region_03.jpg""}, {""region_id"": 4, ""bounding_box"": [996, 1083, 1105, 1181], ""patch_box"": [961, 1048, 1140, 1216], ""green_area"": 2417, ""patch_path"": ""outputs/plant_region_audit/patches/20251021_130153_region_04.jpg""}, {""region_id"": 5, ""bounding_box"": [319, 1104, 400, 1204], ""patch_box"": [284, 1069, 435, 1239], ""green_area"": 3138, ""patch_path"": ""outputs/plant_region_audit/patches/20251021_130153_region_05.jpg""}, {""region_id"": 6, ""bounding_box"": [404, 1117, 554, 1252], ""patch_box"": [369, 1082, 589, 1287], ""green_area"": 8044, ""patch_path"": ""outputs/plant_region_audit/patches/20251021_130153_region_06.jpg""}]","[""outputs/plant_region_audit/patches/20251021_130153_region_01.jpg"", ""outputs/plant_region_audit/patches/20251021_130153_region_02.jpg"", ""outputs/plant_region_audit/patches/20251021_130153_region_03.jpg"", ""outputs/plant_region_audit/patches/20251021_130153_region_04.jpg"", ""outputs/plant_region_audit/patches/20251021_130153_region_05.jpg"", ""outputs/plant_region_audit/patches/20251021_130153_region_06.jpg""]",detected,approved,Vegetation mask and high-resolution region proposals approved.
20251021_154210.jpg,train,11.5,high_8_15,outputs/frame_audit/crops/20251021_154210_crop.jpg,outputs/plant_region_audit/masks/20251021_154210_vegetation.png,outputs/plant_region_audit/overlays/20251021_154210_regions.jpg,1407,1380,27999,0.0144201353481041,5,"[{""region_id"": 1, ""bounding_box"": [840, 339, 1028, 483], ""patch_box"": [805, 304, 1063, 518], ""green_area"": 7952, ""patch_path"": ""outputs/plant_region_audit/patches/20251021_154210_region_01.jpg""}, {""region_id"": 2, ""bounding_box"": [348, 406, 508, 556], ""patch_box"": [313, 371, 543, 591], ""green_area"": 6079, ""patch_path"": ""outputs/plant_region_audit/patches/20251021_154210_region_02.jpg""}, {""region_id"": 3, ""bounding_box"": [584, 470, 650, 518], ""patch_box"": [549, 435, 685, 553], ""green_area"": 441, ""patch_path"": ""outputs/plant_region_audit/patches/20251021_154210_region_03.jpg""}, {""region_id"": 4, ""bounding_box"": [283, 1046, 444, 1208], ""patch_box"": [248, 1011, 479, 1243], ""green_area"": 7145, ""patch_path"": ""outputs/plant_region_audit/patches/20251021_154210_region_04.jpg""}, {""region_id"": 5, ""bounding_box"": [579, 1092, 768, 1216], ""patch_box"": [544, 1057, 803, 1251], ""green_area"": 6382, ""patch_path"": ""outputs/plant_region_audit/patches/20251021_154210_region_05.jpg""}]","[""outputs/plant_region_audit/patches/20251021_154210_region_01.jpg"", ""outputs/plant_region_audit/patches/20251021_154210_region_02.jpg"", ""outputs/plant_region_audit/patches/20251021_154210_region_03.jpg"", ""outputs/plant_region_audit/patches/20251021_154210_region_04.jpg"", ""outputs/plant_region_audit/patches/20251021_154210_region_05.jpg""]",detected,approved,Vegetation mask and high-resolution region proposals approved.
20251021_155541.jpg,train,11.5,high_8_15,outputs/frame_audit/crops/20251021_155541_crop.jpg,outputs/plant_region_audit/masks/20251021_155541_vegetation.png,outputs/plant_region_audit/overlays/20251021_155541_regions.jpg,1405,1401,33922,0.01723324214275,7,"[{""region_id"": 1, ""bounding_box"": [197, 111, 384, 280], ""patch_box"": [162, 76, 419, 315], ""green_area"": 8685, ""patch_path"": ""outputs/plant_region_audit/patches/20251021_155541_region_01.jpg""}, {""region_id"": 2, ""bounding_box"": [382, 177, 456, 251], ""patch_box"": [347, 142, 491, 286], ""green_area"": 1253, ""patch_path"": ""outputs/plant_region_audit/patches/20251021_155541_region_02.jpg""}, {""region_id"": 3, ""bounding_box"": [896, 248, 961, 307], ""patch_box"": [861, 213, 996, 342], ""green_area"": 726, ""patch_path"": ""outputs/plant_region_audit/patches/20251021_155541_region_03.jpg""}, {""region_id"": 4, ""bounding_box"": [443, 754, 518, 870], ""patch_box"": [408, 719, 553, 905], ""green_area"": 2323, ""patch_path"": ""outputs/plant_region_audit/patches/20251021_155541_region_04.jpg""}, {""region_id"": 5, ""bounding_box"": [137, 889, 296, 1064], ""patch_box"": [102, 854, 331, 1099], ""green_area"": 8732, ""patch_path"": ""outputs/plant_region_audit/patches/20251021_155541_region_05.jpg""}, {""region_id"": 6, ""bounding_box"": [376, 925, 542, 1033], ""patch_box"": [341, 890, 577, 1068], ""green_area"": 6395, ""patch_path"": ""outputs/plant_region_audit/patches/20251021_155541_region_06.jpg""}, {""region_id"": 7, ""bounding_box"": [745, 935, 921, 1030], ""patch_box"": [710, 900, 956, 1065], ""green_area"": 5808, ""patch_path"": ""outputs/plant_region_audit/patches/20251021_155541_region_07.jpg""}]","[""outputs/plant_region_audit/patches/20251021_155541_region_01.jpg"", ""outputs/plant_region_audit/patches/20251021_155541_region_02.jpg"", ""outputs/plant_region_audit/patches/20251021_155541_region_03.jpg"", ""outputs/plant_region_audit/patches/20251021_155541_region_04.jpg"", ""outputs/plant_region_audit/patches/20251021_155541_region_05.jpg"", ""outputs/plant_region_audit/patches/20251021_155541_region_06.jpg"", ""outputs/plant_region_audit/patches/20251021_155541_region_07.jpg""]",detected,approved,Vegetation mask and high-resolution region proposals approved.
20251021_121525.jpg,train,12.25,high_8_15,outputs/frame_audit/crops/20251021_121525_crop.jpg,outputs/plant_region_audit/masks/20251021_121525_vegetation.png,outputs/plant_region_audit/overlays/20251021_121525_regions.jpg,1404,1343,26391,0.0139962833559259,4,"[{""region_id"": 1, ""bounding_box"": [814, 256, 1072, 376], ""patch_box"": [779, 221, 1107, 411], ""green_area"": 9060, ""patch_path"": ""outputs/plant_region_audit/patches/20251021_121525_region_01.jpg""}, {""region_id"": 2, ""bounding_box"": [116, 843, 426, 1013], ""patch_box"": [81, 808, 461, 1048], ""green_area"": 10504, ""patch_path"": ""outputs/plant_region_audit/patches/20251021_121525_region_02.jpg""}, {""region_id"": 3, ""bounding_box"": [951, 861, 1108, 985], ""patch_box"": [916, 826, 1143, 1020], ""green_area"": 4246, ""patch_path"": ""outputs/plant_region_audit/patches/20251021_121525_region_03.jpg""}, {""region_id"": 4, ""bounding_box"": [704, 905, 805, 1023], ""patch_box"": [669, 870, 840, 1058], ""green_area"": 2581, ""patch_path"": ""outputs/plant_region_audit/patches/20251021_121525_region_04.jpg""}]","[""outputs/plant_region_audit/patches/20251021_121525_region_01.jpg"", ""outputs/plant_region_audit/patches/20251021_121525_region_02.jpg"", ""outputs/plant_region_audit/patches/20251021_121525_region_03.jpg"", ""outputs/plant_region_audit/patches/20251021_121525_region_04.jpg""]",detected,approved,Vegetation mask and high-resolution region proposals approved.
20251021_121253.jpg,val,8.5,high_8_15,outputs/frame_audit/crops/20251021_121253_crop.jpg,outputs/plant_region_audit/masks/20251021_121253_vegetation.png,outputs/plant_region_audit/overlays/20251021_121253_regions.jpg,1400,1383,17083,0.0088229521743621,4,"[{""region_id"": 1, ""bounding_box"": [849, 308, 987, 406], ""patch_box"": [814, 273, 1022, 441], ""green_area"": 3891, ""patch_path"": ""outputs/plant_region_audit/patches/20251021_121253_region_01.jpg""}, {""region_id"": 2, ""bounding_box"": [328, 354, 431, 443], ""patch_box"": [293, 319, 466, 478], ""green_area"": 2086, ""patch_path"": ""outputs/plant_region_audit/patches/20251021_121253_region_02.jpg""}, {""region_id"": 3, ""bounding_box"": [992, 1013, 1096, 1148], ""patch_box"": [957, 978, 1131, 1183], ""green_area"": 4137, ""patch_path"": ""outputs/plant_region_audit/patches/20251021_121253_region_03.jpg""}, {""region_id"": 4, ""bounding_box"": [393, 1038, 573, 1168], ""patch_box"": [358, 1003, 608, 1203], ""green_area"": 6969, ""patch_path"": ""outputs/plant_region_audit/patches/20251021_121253_region_04.jpg""}]","[""outputs/plant_region_audit/patches/20251021_121253_region_01.jpg"", ""outputs/plant_region_audit/patches/20251021_121253_region_02.jpg"", ""outputs/plant_region_audit/patches/20251021_121253_region_03.jpg"", ""outputs/plant_region_audit/patches/20251021_121253_region_04.jpg""]",detected,approved,Vegetation mask and high-resolution region proposals approved.
20251021_130115.jpg,val,8.5,high_8_15,outputs/frame_audit/crops/20251021_130115_crop.jpg,outputs/plant_region_audit/masks/20251021_130115_vegetation.png,outputs/plant_region_audit/overlays/20251021_130115_regions.jpg,1395,1472,16831,0.008196489792738,6,"[{""region_id"": 1, ""bounding_box"": [454, 247, 567, 338], ""patch_box"": [417, 210, 604, 375], ""green_area"": 3653, ""patch_path"": ""outputs/plant_region_audit/patches/20251021_130115_region_01.jpg""}, {""region_id"": 2, ""bounding_box"": [1075, 295, 1224, 436], ""patch_box"": [1038, 258, 1261, 473], ""green_area"": 5110, ""patch_path"": ""outputs/plant_region_audit/patches/20251021_130115_region_02.jpg""}, {""region_id"": 3, ""bounding_box"": [769, 1020, 839, 1135], ""patch_box"": [732, 983, 876, 1172], ""green_area"": 2199, ""patch_path"": ""outputs/plant_region_audit/patches/20251021_130115_region_03.jpg""}, {""region_id"": 4, ""bounding_box"": [347, 1085, 448, 1189], ""patch_box"": [310, 1048, 485, 1226], ""green_area"": 2213, ""patch_path"": ""outputs/plant_region_audit/patches/20251021_130115_region_04.jpg""}, {""region_id"": 5, ""bounding_box"": [482, 1118, 622, 1211], ""patch_box"": [445, 1081, 659, 1248], ""green_area"": 3010, ""patch_path"": ""outputs/plant_region_audit/patches/20251021_130115_region_05.jpg""}, {""region_id"": 6, ""bounding_box"": [513, 1208, 577, 1270], ""patch_box"": [476, 1171, 614, 1307], ""green_area"": 301, ""patch_path"": ""outputs/plant_region_audit/patches/20251021_130115_region_06.jpg""}]","[""outputs/plant_region_audit/patches/20251021_130115_region_01.jpg"", ""outputs/plant_region_audit/patches/20251021_130115_region_02.jpg"", ""outputs/plant_region_audit/patches/20251021_130115_region_03.jpg"", ""outputs/plant_region_audit/patches/20251021_130115_region_04.jpg"", ""outputs/plant_region_audit/patches/20251021_130115_region_05.jpg"", ""outputs/plant_region_audit/patches/20251021_130115_region_06.jpg""]",detected,approved,Vegetation mask and high-resolution region proposals approved.
20251021_155359.jpg,val,9.0,high_8_15,outputs/frame_audit/crops/20251021_155359_crop.jpg,outputs/plant_region_audit/masks/20251021_155359_vegetation.png,outputs/plant_region_audit/overlays/20251021_155359_regions.jpg,1421,1393,42288,0.0213634776880279,9,"[{""region_id"": 1, ""bounding_box"": [963, 207, 1054, 289], ""patch_box"": [927, 171, 1090, 325], ""green_area"": 2479, ""patch_path"": ""outputs/plant_region_audit/patches/20251021_155359_region_01.jpg""}, {""region_id"": 2, ""bounding_box"": [951, 299, 1037, 370], ""patch_box"": [915, 263, 1073, 406], ""green_area"": 2163, ""patch_path"": ""outputs/plant_region_audit/patches/20251021_155359_region_02.jpg""}, {""region_id"": 3, ""bounding_box"": [171, 306, 274, 415], ""patch_box"": [135, 270, 310, 451], ""green_area"": 3126, ""patch_path"": ""outputs/plant_region_audit/patches/20251021_155359_region_03.jpg""}, {""region_id"": 4, ""bounding_box"": [584, 826, 695, 912], ""patch_box"": [548, 790, 731, 948], ""green_area"": 3990, ""patch_path"": ""outputs/plant_region_audit/patches/20251021_155359_region_04.jpg""}, {""region_id"": 5, ""bounding_box"": [1268, 857, 1421, 1039], ""patch_box"": [1232, 821, 1421, 1075], ""green_area"": 6895, ""patch_path"": ""outputs/plant_region_audit/patches/20251021_155359_region_05.jpg""}, {""region_id"": 6, ""bounding_box"": [1126, 858, 1231, 1038], ""patch_box"": [1090, 822, 1267, 1074], ""green_area"": 5885, ""patch_path"": ""outputs/plant_region_audit/patches/20251021_155359_region_06.jpg""}, {""region_id"": 7, ""bounding_box"": [968, 886, 1052, 1018], ""patch_box"": [932, 850, 1088, 1054], ""green_area"": 3283, ""patch_path"": ""outputs/plant_region_audit/patches/20251021_155359_region_07.jpg""}, {""region_id"": 8, ""bounding_box"": [309, 891, 426, 1026], ""patch_box"": [273, 855, 462, 1062], ""green_area"": 3877, ""patch_path"": ""outputs/plant_region_audit/patches/20251021_155359_region_08.jpg""}, {""region_id"": 9, ""bounding_box"": [543, 906, 790, 1105], ""patch_box"": [507, 870, 826, 1141], ""green_area"": 10590, ""patch_path"": ""outputs/plant_region_audit/patches/20251021_155359_region_09.jpg""}]","[""outputs/plant_region_audit/patches/20251021_155359_region_01.jpg"", ""outputs/plant_region_audit/patches/20251021_155359_region_02.jpg"", ""outputs/plant_region_audit/patches/20251021_155359_region_03.jpg"", ""outputs/plant_region_audit/patches/20251021_155359_region_04.jpg"", ""outputs/plant_region_audit/patches/20251021_155359_region_05.jpg"", ""outputs/plant_region_audit/patches/20251021_155359_region_06.jpg"", ""outputs/plant_region_audit/patches/20251021_155359_region_07.jpg"", ""outputs/plant_region_audit/patches/20251021_155359_region_08.jpg"", ""outputs/plant_region_audit/patches/20251021_155359_region_09.jpg""]",detected,approved,Vegetation mask and high-resolution region proposals approved.
20251021_162246.jpg,val,14.5,high_8_15,outputs/frame_audit/crops/20251021_162246_crop.jpg,outputs/plant_region_audit/masks/20251021_162246_vegetation.png,outputs/plant_region_audit/overlays/20251021_162246_regions.jpg,1400,1426,21219,0.0106286315367661,9,"[{""region_id"": 1, ""bounding_box"": [460, 263, 556, 404], ""patch_box"": [424, 227, 592, 440], ""green_area"": 4014, ""patch_path"": ""outputs/plant_region_audit/patches/20251021_162246_region_01.jpg""}, {""region_id"": 2, ""bounding_box"": [521, 384, 623, 477], ""patch_box"": [485, 348, 659, 513], ""green_area"": 3515, ""patch_path"": ""outputs/plant_region_audit/patches/20251021_162246_region_02.jpg""}, {""region_id"": 3, ""bounding_box"": [1157, 946, 1235, 1013], ""patch_box"": [1121, 910, 1271, 1049], ""green_area"": 1554, ""patch_path"": ""outputs/plant_region_audit/patches/20251021_162246_region_03.jpg""}, {""region_id"": 4, ""bounding_box"": [718, 972, 851, 1088], ""patch_box"": [682, 936, 887, 1124], ""green_area"": 4366, ""patch_path"": ""outputs/plant_region_audit/patches/20251021_162246_region_04.jpg""}, {""region_id"": 5, ""bounding_box"": [955, 974, 1026, 1089], ""patch_box"": [919, 938, 1062, 1125], ""green_area"": 2054, ""patch_path"": ""outputs/plant_region_audit/patches/20251021_162246_region_05.jpg""}, {""region_id"": 6, ""bounding_box"": [892, 991, 962, 1061], ""patch_box"": [856, 955, 998, 1097], ""green_area"": 1107, ""patch_path"": ""outputs/plant_region_audit/patches/20251021_162246_region_06.jpg""}, {""region_id"": 7, ""bounding_box"": [552, 996, 634, 1083], ""patch_box"": [516, 960, 670, 1119], ""green_area"": 2087, ""patch_path"": ""outputs/plant_region_audit/patches/20251021_162246_region_07.jpg""}, {""region_id"": 8, ""bounding_box"": [659, 996, 717, 1074], ""patch_box"": [623, 960, 753, 1110], ""green_area"": 1258, ""patch_path"": ""outputs/plant_region_audit/patches/20251021_162246_region_08.jpg""}, {""region_id"": 9, ""bounding_box"": [1118, 1003, 1185, 1070], ""patch_box"": [1082, 967, 1221, 1106], ""green_area"": 1264, ""patch_path"": ""outputs/plant_region_audit/patches/20251021_162246_region_09.jpg""}]","[""outputs/plant_region_audit/patches/20251021_162246_region_01.jpg"", ""outputs/plant_region_audit/patches/20251021_162246_region_02.jpg"", ""outputs/plant_region_audit/patches/20251021_162246_region_03.jpg"", ""outputs/plant_region_audit/patches/20251021_162246_region_04.jpg"", ""outputs/plant_region_audit/patches/20251021_162246_region_05.jpg"", ""outputs/plant_region_audit/patches/20251021_162246_region_06.jpg"", ""outputs/plant_region_audit/patches/20251021_162246_region_07.jpg"", ""outputs/plant_region_audit/patches/20251021_162246_region_08.jpg"", ""outputs/plant_region_audit/patches/20251021_162246_region_09.jpg""]",detected,approved,Vegetation mask and high-resolution region proposals approved.
